querry,reference,alignment_length,similarity_errors,ref_coverage,querry_coverage,ani,reference_length,querry_length,alignment_coverage,primary_cluster
public_SRR14722015_metabat2_bin.2.fa,public_SRR14722015_metabat2_bin.2.fa,18305238,22014,0.9997232,0.9997232,0.9987974,18310306,18310306,0.9997232159855767,126
public_SRR14722015_metabat2_bin.2.fa,public_SRR14722145_metabat2_bin.10.fa,4363809,668998,0.19462648,0.2383253,0.84669405,22421455,18310306,0.2383252906860213,126
public_SRR14722015_metabat2_bin.2.fa,public_SRR14722161_metabat2_bin.6.fa,7511638,1053413,0.27611312,0.41024098,0.85976255,27204928,18310306,0.4102409866880433,126
public_SRR14722015_metabat2_bin.2.fa,public_SRR14722197_metabat2_bin.3.fa,16361458,178762,0.6699098,0.89356554,0.98907423,24423375,18310306,0.8935655144157613,126
public_SRR14722015_metabat2_bin.2.fa,public_SRR1531545_concoct_bin.10.fa,7074855,1008330,0.23914096,0.38638648,0.85747695,29584455,18310306,0.38638649730922026,126
public_SRR14722145_metabat2_bin.10.fa,public_SRR14722015_metabat2_bin.2.fa,4344507,665931,0.23727113,0.19376561,0.84671885,18310306,22421455,0.23727113025855492,126
public_SRR14722145_metabat2_bin.10.fa,public_SRR14722145_metabat2_bin.10.fa,22411893,3528,0.9995735,0.9995735,0.9998426,22421455,22421455,0.9995735334749685,126
public_SRR14722145_metabat2_bin.10.fa,public_SRR14722161_metabat2_bin.6.fa,7959951,1183394,0.29259226,0.35501492,0.8513315,27204928,22421455,0.35501491763134907,126
public_SRR14722145_metabat2_bin.10.fa,public_SRR14722197_metabat2_bin.3.fa,5923195,907291,0.24252155,0.26417533,0.84682405,24423375,22421455,0.26417531779271236,126
public_SRR14722145_metabat2_bin.10.fa,public_SRR1531545_concoct_bin.10.fa,7388416,1105678,0.24973981,0.32952437,0.8503498,29584455,22421455,0.32952437743224067,126
public_SRR14722161_metabat2_bin.6.fa,public_SRR14722015_metabat2_bin.2.fa,7480095,1050546,0.40851828,0.27495366,0.85955447,18310306,27204928,0.4085182956527324,126
public_SRR14722161_metabat2_bin.6.fa,public_SRR14722145_metabat2_bin.10.fa,7953073,1182627,0.35470816,0.2923394,0.85129935,22421455,27204928,0.35470815787824655,126
public_SRR14722161_metabat2_bin.6.fa,public_SRR14722161_metabat2_bin.6.fa,27193239,4041,0.9995703,0.9995703,0.9998514,27204928,27204928,0.9995703351980936,126
public_SRR14722161_metabat2_bin.6.fa,public_SRR14722197_metabat2_bin.3.fa,10053734,1401327,0.41164392,0.36955562,0.86061627,24423375,27204928,0.4116439271804163,126
public_SRR14722161_metabat2_bin.6.fa,public_SRR1531545_concoct_bin.10.fa,19003272,1824409,0.64233977,0.69852316,0.903995,29584455,27204928,0.6985231499234257,126
public_SRR14722197_metabat2_bin.3.fa,public_SRR14722015_metabat2_bin.2.fa,16373652,185130,0.8942315,0.6704091,0.9886934,18310306,24423375,0.8942314781631722,126
public_SRR14722197_metabat2_bin.3.fa,public_SRR14722145_metabat2_bin.10.fa,5933070,908575,0.26461574,0.24292588,0.8468626,22421455,24423375,0.2646157441611171,126
public_SRR14722197_metabat2_bin.3.fa,public_SRR14722161_metabat2_bin.6.fa,10081492,1402669,0.37057593,0.41278046,0.8608669,27204928,24423375,0.41278046134082613,126
public_SRR14722197_metabat2_bin.3.fa,public_SRR14722197_metabat2_bin.3.fa,24417852,7216,0.99977386,0.99977386,0.9997045,24423375,24423375,0.9997738641772482,126
public_SRR14722197_metabat2_bin.3.fa,public_SRR1531545_concoct_bin.10.fa,9453783,1336512,0.3195524,0.3870793,0.8586267,29584455,24423375,0.38707930415022496,126
public_SRR1531545_concoct_bin.10.fa,public_SRR14722015_metabat2_bin.2.fa,7051718,1006407,0.3851229,0.2383589,0.857282,18310306,29584455,0.38512289199317584,126
public_SRR1531545_concoct_bin.10.fa,public_SRR14722145_metabat2_bin.10.fa,7388181,1105950,0.3295139,0.24973185,0.85030824,22421455,29584455,0.3295138963996761,126
public_SRR1531545_concoct_bin.10.fa,public_SRR14722161_metabat2_bin.6.fa,19019680,1820676,0.6991263,0.6428944,0.9042741,27204928,29584455,0.6991262759452993,126
public_SRR1531545_concoct_bin.10.fa,public_SRR14722197_metabat2_bin.3.fa,9429897,1334913,0.3861013,0.318745,0.8584382,24423375,29584455,0.3861013066375962,126
public_SRR1531545_concoct_bin.10.fa,public_SRR1531545_concoct_bin.10.fa,29572962,137,0.9996115,0.9996115,0.99999535,29584455,29584455,0.9996115189548025,126
public_SRR14722016_metabat2_bin.3.fa,public_SRR14722016_metabat2_bin.3.fa,20796846,3650,0.99954873,0.99954873,0.99982446,20806235,20806235,0.9995487410384435,100
public_SRR14722016_metabat2_bin.3.fa,public_SRR14722058_metabat2_bin.4.fa,20120763,48998,0.93686455,0.9670545,0.9975648,21476704,20806235,0.9670544911176866,100
public_SRR14722016_metabat2_bin.3.fa,public_SRR14722095_metabat2_bin.7.fa,7724797,1141040,0.38047826,0.3712732,0.85228866,20302860,20806235,0.3804782675938267,100
public_SRR14722016_metabat2_bin.3.fa,public_SRR14722202_metabat2_bin.2.fa,3419883,553274,0.13768972,0.16436818,0.83821845,24837606,20806235,0.1643681809803648,100
public_SRR14722016_metabat2_bin.3.fa,public_SRR2387885_metabat2_bin.15.fa,7874519,1166413,0.32849827,0.3784692,0.851875,23971264,20806235,0.3784691944506058,100
public_SRR14722016_metabat2_bin.3.fa,private_T1881_metabat2_bin.5.fa,3103418,505695,0.13605134,0.14915808,0.8370522,22810638,20806235,0.14915807689377727,100
public_SRR14722016_metabat2_bin.3.fa,private_X16_concoct_bin.2.fa,7257376,1096938,0.296857,0.34880775,0.848852,24447381,20806235,0.3488077492155597,100
public_SRR14722058_metabat2_bin.4.fa,public_SRR14722016_metabat2_bin.3.fa,20119600,49882,0.9669986,0.93681043,0.99752074,20806235,21476704,0.9669985944117232,100
public_SRR14722058_metabat2_bin.4.fa,public_SRR14722058_metabat2_bin.4.fa,21462623,634,0.99934435,0.99934435,0.99997044,21476704,21476704,0.999344359357935,100
public_SRR14722058_metabat2_bin.4.fa,public_SRR14722095_metabat2_bin.7.fa,7924172,1171089,0.3902983,0.36896592,0.8522131,20302860,21476704,0.39029831265151804,100
public_SRR14722058_metabat2_bin.4.fa,public_SRR14722202_metabat2_bin.2.fa,3502483,566229,0.14101532,0.1630829,0.838335,24837606,21476704,0.1630828920489848,100
public_SRR14722058_metabat2_bin.4.fa,public_SRR2387885_metabat2_bin.15.fa,8079037,1197702,0.33703008,0.37617677,0.85175186,23971264,21476704,0.37617676343632617,100
public_SRR14722058_metabat2_bin.4.fa,private_T1881_metabat2_bin.5.fa,3192686,519919,0.13996479,0.1486581,0.8371531,22810638,21476704,0.14865809949236158,100
public_SRR14722058_metabat2_bin.4.fa,private_X16_concoct_bin.2.fa,7461137,1126916,0.30519167,0.34740606,0.8489619,24447381,21476704,0.347406054485828,100
public_SRR14722095_metabat2_bin.7.fa,public_SRR14722016_metabat2_bin.3.fa,7719490,1140377,0.3710181,0.38021687,0.852273,20806235,20302860,0.3802168758490183,100
public_SRR14722095_metabat2_bin.7.fa,public_SRR14722058_metabat2_bin.4.fa,7920845,1170343,0.368811,0.39013445,0.8522452,21476704,20302860,0.39013444411279985,100
public_SRR14722095_metabat2_bin.7.fa,public_SRR14722095_metabat2_bin.7.fa,20286522,278,0.9991953,0.9991953,0.9999863,20302860,20302860,0.9991952857873225,100
public_SRR14722095_metabat2_bin.7.fa,public_SRR14722202_metabat2_bin.2.fa,3301844,538247,0.13293728,0.1626295,0.83698595,24837606,20302860,0.1626295014594003,100
public_SRR14722095_metabat2_bin.7.fa,public_SRR2387885_metabat2_bin.15.fa,16818283,1388997,0.70160186,0.82837015,0.9174115,23971264,20302860,0.8283701409555106,100
public_SRR14722095_metabat2_bin.7.fa,private_T1881_metabat2_bin.5.fa,3003257,492711,0.13166037,0.14792286,0.83594114,22810638,20302860,0.1479228542185682,100
public_SRR14722095_metabat2_bin.7.fa,private_X16_concoct_bin.2.fa,6976007,1064703,0.28534782,0.34359726,0.84737647,24447381,20302860,0.3435972567411685,100
public_SRR14722202_metabat2_bin.2.fa,public_SRR14722016_metabat2_bin.3.fa,3423141,553784,0.16452476,0.13782088,0.83822346,20806235,24837606,0.16452476865708765,100
public_SRR14722202_metabat2_bin.2.fa,public_SRR14722058_metabat2_bin.4.fa,3511296,567746,0.16349325,0.14137015,0.8383087,21476704,24837606,0.16349324365600978,100
public_SRR14722202_metabat2_bin.2.fa,public_SRR14722095_metabat2_bin.7.fa,3300805,537932,0.16257833,0.13289545,0.83703005,20302860,24837606,0.16257832640327521,100
public_SRR14722202_metabat2_bin.2.fa,public_SRR14722202_metabat2_bin.2.fa,24818528,7776,0.9992319,0.9992319,0.99968666,24837606,24837606,0.9992318905453287,100
public_SRR14722202_metabat2_bin.2.fa,public_SRR2387885_metabat2_bin.15.fa,3434452,562168,0.14327371,0.1382763,0.8363151,23971264,24837606,0.14327371305910278,100
public_SRR14722202_metabat2_bin.2.fa,private_T1881_metabat2_bin.5.fa,19026583,1235601,0.8341101,0.7660393,0.93505925,22810638,24837606,0.8341100761846293,100
public_SRR14722202_metabat2_bin.2.fa,private_X16_concoct_bin.2.fa,3066596,502421,0.12543659,0.12346584,0.8361633,24447381,24837606,0.12543658562035745,100
public_SRR2387885_metabat2_bin.15.fa,public_SRR14722016_metabat2_bin.3.fa,7852934,1163559,0.37743175,0.32759783,0.8518313,20806235,23971264,0.3774317650454299,100
public_SRR2387885_metabat2_bin.15.fa,public_SRR14722058_metabat2_bin.4.fa,8053601,1193919,0.3749924,0.33596897,0.8517534,21476704,23971264,0.37499241038103426,100
public_SRR2387885_metabat2_bin.15.fa,public_SRR14722095_metabat2_bin.7.fa,16759428,1385804,0.8254713,0.6991466,0.91731197,20302860,23971264,0.8254712882815525,100
public_SRR2387885_metabat2_bin.15.fa,public_SRR14722202_metabat2_bin.2.fa,3424456,560515,0.13787383,0.14285672,0.83632,24837606,23971264,0.1428567137719563,100
public_SRR2387885_metabat2_bin.15.fa,public_SRR2387885_metabat2_bin.15.fa,23957863,20,0.99944097,0.99944097,0.99999917,23971264,23971264,0.99944095563755,100
public_SRR2387885_metabat2_bin.15.fa,private_T1881_metabat2_bin.5.fa,3146115,516865,0.13792315,0.13124527,0.83571327,22810638,23971264,0.13792314796280578,100
public_SRR2387885_metabat2_bin.15.fa,private_X16_concoct_bin.2.fa,7541383,1149956,0.30847406,0.31460097,0.8475139,24447381,23971264,0.31460097389941555,100
private_T1881_metabat2_bin.5.fa,public_SRR14722016_metabat2_bin.3.fa,3098307,504875,0.14891243,0.13582729,0.8370481,20806235,22810638,0.14891242937513682,100
private_T1881_metabat2_bin.5.fa,public_SRR14722058_metabat2_bin.4.fa,3187446,519169,0.14841412,0.13973507,0.8371207,21476704,22810638,0.1484141141955488,100
private_T1881_metabat2_bin.5.fa,public_SRR14722095_metabat2_bin.7.fa,3003547,492813,0.14793713,0.13167308,0.835923,20302860,22810638,0.1479371379204703,100
private_T1881_metabat2_bin.5.fa,public_SRR14722202_metabat2_bin.2.fa,18997788,1239344,0.76488,0.8328477,0.9347638,24837606,22810638,0.8328477265738906,100
private_T1881_metabat2_bin.5.fa,public_SRR2387885_metabat2_bin.15.fa,3156063,518509,0.13166027,0.13835926,0.83571017,23971264,22810638,0.13835926027145756,100
private_T1881_metabat2_bin.5.fa,private_T1881_metabat2_bin.5.fa,22733818,10,0.9966323,0.9966323,0.9999996,22810638,22810638,0.9966322730648743,100
private_T1881_metabat2_bin.5.fa,private_X16_concoct_bin.2.fa,2813657,462840,0.115090325,0.12334846,0.8355023,24447381,22810638,0.12334845697871318,100
private_X16_concoct_bin.2.fa,public_SRR14722016_metabat2_bin.3.fa,7255506,1097085,0.34871787,0.2967805,0.8487928,20806235,24447381,0.3487178723108722,100
private_X16_concoct_bin.2.fa,public_SRR14722058_metabat2_bin.4.fa,7464110,1127851,0.3475445,0.3053133,0.8488968,21476704,24447381,0.3475444835483136,100
private_X16_concoct_bin.2.fa,public_SRR14722095_metabat2_bin.7.fa,6978468,1064984,0.34371847,0.2854485,0.84739,20302860,24447381,0.3437184711907583,100
private_X16_concoct_bin.2.fa,public_SRR14722202_metabat2_bin.2.fa,3064292,501969,0.123373084,0.12534234,0.8361876,24837606,24447381,0.12534234239651273,100
private_X16_concoct_bin.2.fa,public_SRR2387885_metabat2_bin.15.fa,7566794,1154003,0.31566104,0.30951348,0.84749115,23971264,24447381,0.31566103481234864,100
private_X16_concoct_bin.2.fa,private_T1881_metabat2_bin.5.fa,2823285,464410,0.12377054,0.11548415,0.8355072,22810638,24447381,0.12377054074506816,100
private_X16_concoct_bin.2.fa,private_X16_concoct_bin.2.fa,24442124,420,0.99978495,0.99978495,0.99998283,24447381,24447381,0.9997849667414273,100
public_SRR14722018_metabat2_bin.2.fa,public_SRR14722018_metabat2_bin.2.fa,17374755,17561,0.9994004,0.9994004,0.9989893,17385180,17385180,0.9994003513337222,110
public_SRR14722018_metabat2_bin.2.fa,public_SRR14722041_metabat2_bin.10.fa,4471998,681209,0.16747238,0.25723046,0.84767234,26702899,17385180,0.25723046870955607,110
public_SRR14722018_metabat2_bin.2.fa,public_SRR14722272_metabat2_bin.6.fa,13095007,1148730,0.44684666,0.7532281,0.9122773,29305370,17385180,0.7532281517936541,110
public_SRR14722041_metabat2_bin.10.fa,public_SRR14722018_metabat2_bin.2.fa,4447110,676819,0.2557989,0.16654034,0.847807,17385180,26702899,0.25579890458424936,110
public_SRR14722041_metabat2_bin.10.fa,public_SRR14722041_metabat2_bin.10.fa,26693156,320,0.99963516,0.99963516,0.999988,26702899,26702899,0.9996351332490154,110
public_SRR14722041_metabat2_bin.10.fa,public_SRR14722272_metabat2_bin.6.fa,6996372,1085185,0.23874027,0.26200795,0.84489316,29305370,26702899,0.26200795651438447,110
public_SRR14722272_metabat2_bin.6.fa,public_SRR14722018_metabat2_bin.2.fa,13083436,1153918,0.7525626,0.4464518,0.9118031,17385180,29305370,0.7525625849142775,110
public_SRR14722272_metabat2_bin.6.fa,public_SRR14722041_metabat2_bin.10.fa,6989986,1084541,0.26176882,0.23852237,0.8448436,26702899,29305370,0.26176880645056555,110
public_SRR14722272_metabat2_bin.6.fa,public_SRR14722272_metabat2_bin.6.fa,29270996,3438,0.99882704,0.99882704,0.9998825,29305370,29305370,0.9988270409143444,110
public_SRR14722019_concoct_merged.0.fa,public_SRR14722019_concoct_merged.0.fa,32086610,14909,0.99969286,0.99969286,0.9995353,32096469,32096469,0.9996928322551618,51
public_SRR14722019_concoct_merged.0.fa,public_ERR4179390_metabat2_bin.28.fa,10040420,1412881,0.21536313,0.31282008,0.8592807,46620885,32096469,0.31282007999073047,51
public_ERR4179390_metabat2_bin.28.fa,public_SRR14722019_concoct_merged.0.fa,9983768,1402584,0.31105503,0.21414797,0.8595136,32096469,46620885,0.31105502602170976,51
public_ERR4179390_metabat2_bin.28.fa,public_ERR4179390_metabat2_bin.28.fa,46577497,1077,0.99906933,0.99906933,0.9999769,46620885,46620885,0.9990693441362171,51
public_SRR14722032_metabat2_bin.2.fa,public_SRR14722032_metabat2_bin.2.fa,31166996,995,0.9995973,0.9995973,0.99996805,31179552,31179552,0.999597300179297,29
public_SRR14722032_metabat2_bin.2.fa,public_SRR14722186_metabat2_bin.3.fa,28837329,601957,0.93202144,0.9248795,0.9791258,30940628,31179552,0.9320214508897492,29
public_SRR14722032_metabat2_bin.2.fa,private_T1912_concoct_bin.14.fa,18630560,2053619,0.61857617,0.59752494,0.88977146,30118458,31179552,0.6185761568537141,29
public_SRR14722186_metabat2_bin.3.fa,public_SRR14722032_metabat2_bin.2.fa,28827343,598286,0.92455924,0.9316987,0.9792459,31179552,30940628,0.9316987037237899,29
public_SRR14722186_metabat2_bin.3.fa,public_SRR14722186_metabat2_bin.3.fa,30926687,17524,0.99954945,0.99954945,0.9994334,30940628,30940628,0.9995494273742601,29
public_SRR14722186_metabat2_bin.3.fa,private_T1912_concoct_bin.14.fa,18237135,2020147,0.6055136,0.58942354,0.88922894,30118458,30940628,0.605513569120969,29
private_T1912_concoct_bin.14.fa,public_SRR14722032_metabat2_bin.2.fa,18616256,2054023,0.59706616,0.61810124,0.88966507,31179552,30118458,0.618101232141433,29
private_T1912_concoct_bin.14.fa,public_SRR14722186_metabat2_bin.3.fa,18209084,2018997,0.58851695,0.6045822,0.8891214,30940628,30118458,0.604582213339076,29
private_T1912_concoct_bin.14.fa,private_T1912_concoct_bin.14.fa,30111222,258,0.99975973,0.99975973,0.9999914,30118458,30118458,0.9997597486564551,29
public_SRR14722037_metabat2_bin.2.fa,public_SRR14722037_metabat2_bin.2.fa,29300281,615,0.9994913,0.9994913,0.999979,29315195,29315195,0.9994912535973238,134
public_SRR14722039_metabat2_bin.7.fa,public_SRR14722039_metabat2_bin.7.fa,23173536,434,0.99978113,0.99978113,0.9999813,23178609,23178609,0.9997811344071597,141
public_SRR14722039_metabat2_bin.7.fa,public_SRR14722092_concoct_merged.0.fa,6808164,1036072,0.3092626,0.29372618,0.84781915,22014185,23178609,0.30926259591259,141
public_SRR14722039_metabat2_bin.7.fa,public_SRR14722181_concoct_bin.9.fa,10160403,1451916,0.43694654,0.43835258,0.85710055,23253195,23178609,0.4383525775856524,141
public_SRR14722092_concoct_merged.0.fa,public_SRR14722039_metabat2_bin.7.fa,6825404,1039093,0.29446995,0.31004572,0.847761,23178609,22014185,0.3100457273344437,141
public_SRR14722092_concoct_merged.0.fa,public_SRR14722092_concoct_merged.0.fa,22001527,17026,0.999425,0.999425,0.99922615,22014185,22014185,0.9994250071033745,141
public_SRR14722092_concoct_merged.0.fa,public_SRR14722181_concoct_bin.9.fa,10701794,1463112,0.46022898,0.48613173,0.86328346,23253195,22014185,0.48613173733208837,141
public_SRR14722181_concoct_bin.9.fa,public_SRR14722039_metabat2_bin.7.fa,10185771,1455187,0.43944705,0.43803748,0.8571353,23178609,23253195,0.4394470349795365,141
public_SRR14722181_concoct_bin.9.fa,public_SRR14722092_concoct_merged.0.fa,10718076,1464079,0.48687136,0.4609292,0.86340094,22014185,23253195,0.4868713513582265,141
public_SRR14722181_concoct_bin.9.fa,public_SRR14722181_concoct_bin.9.fa,23247120,1034,0.99973875,0.99973875,0.99995553,23253195,23253195,0.9997387455788334,141
public_SRR14722042_metabat2_bin.4.fa,public_SRR14722042_metabat2_bin.4.fa,23622716,42082,0.99963915,0.99963915,0.9982186,23631243,23631243,0.9996391641353779,155
public_SRR14722042_metabat2_bin.4.fa,private_T1867_metabat2_bin.4.fa,10400993,1517646,0.24717914,0.44013736,0.85408646,42078767,23631243,0.4401373639126812,155
public_SRR14722042_metabat2_bin.4.fa,private_T1894_concoct_bin.66.fa,10572693,1544366,0.23785801,0.44740316,0.8539288,44449598,23631243,0.4474031687626419,155
private_T1867_metabat2_bin.4.fa,public_SRR14722042_metabat2_bin.4.fa,10390618,1514263,0.43969834,0.24693257,0.85426635,23631243,42078767,0.4396983264909087,155
private_T1867_metabat2_bin.4.fa,private_T1867_metabat2_bin.4.fa,41980136,90,0.99765605,0.99765605,0.99999785,42078767,42078767,0.9976560387332642,155
private_T1867_metabat2_bin.4.fa,private_T1894_concoct_bin.66.fa,41870391,152649,0.9419746,0.9950479,0.9963542,44449598,42078767,0.9950479537577706,155
private_T1894_concoct_bin.66.fa,public_SRR14722042_metabat2_bin.4.fa,10501495,1532653,0.4443903,0.23625624,0.85405385,23631243,44449598,0.4443902929693542,155
private_T1894_concoct_bin.66.fa,private_T1867_metabat2_bin.4.fa,41645075,143006,0.98969334,0.93690556,0.99656606,42078767,44449598,0.9896933291795361,155
private_T1894_concoct_bin.66.fa,private_T1894_concoct_bin.66.fa,44438698,340,0.9997548,0.9997548,0.9999924,44449598,44449598,0.9997547784346666,155
public_SRR14722042_metabat2_bin.6.fa,public_SRR14722042_metabat2_bin.6.fa,23750662,1460,0.9998421,0.9998421,0.99993855,23754413,23754413,0.9998420924987707,96
public_SRR14722043_metabat2_bin.3.fa,public_SRR14722043_metabat2_bin.3.fa,22745456,45209,0.9994727,0.9994727,0.9980124,22757456,22757456,0.999472700287765,24
public_SRR14722046_concoct_bin.7.fa,public_SRR14722046_concoct_bin.7.fa,27274155,582,0.9995582,0.9995582,0.99997866,27286209,27286209,0.9995582383760235,44
public_SRR14722046_concoct_bin.7.fa,public_SRR14722165_concoct_bin.25.fa,6495911,1021494,0.22804391,0.23806572,0.84274817,28485352,27286209,0.23806572030581455,44
public_SRR14722165_concoct_bin.25.fa,public_SRR14722046_concoct_bin.7.fa,6494255,1021028,0.23800503,0.22798577,0.8427798,27286209,28485352,0.2380050303067018,44
public_SRR14722165_concoct_bin.25.fa,public_SRR14722165_concoct_bin.25.fa,28458255,223,0.9990487,0.9990487,0.9999922,28485352,28485352,0.999048739155479,44
public_SRR14722050_metabat2_bin.2.fa,public_SRR14722050_metabat2_bin.2.fa,22895752,1359,0.999801,0.999801,0.99994063,22900309,22900309,0.9998010070519135,81
public_SRR14722051_metabat2_bin.4.fa,public_SRR14722051_metabat2_bin.4.fa,25621418,11632,0.99822515,0.99822515,0.999546,25666973,25666973,0.9982251510530673,50
public_SRR14722061_metabat2_bin.1.fa,public_SRR14722061_metabat2_bin.1.fa,28889662,434,0.99982494,0.99982494,0.999985,28894720,28894720,0.9998249507176398,88
public_SRR14722062_metabat2_bin.2.fa,public_SRR14722062_metabat2_bin.2.fa,27180791,3897,0.9993059,0.9993059,0.99985665,27199670,27199670,0.9993059106967107,2
public_SRR14722063_concoct_bin.10.fa,public_SRR14722063_concoct_bin.10.fa,31583620,2234,0.9998141,0.9998141,0.99992925,31589493,31589493,0.9998140837524679,120
public_SRR14722063_concoct_bin.10.fa,public_SRR14722208_metabat2_bin.1.fa,5568261,864996,0.1789757,0.1762694,0.844656,31111827,31589493,0.17897569949845762,120
public_SRR14722208_metabat2_bin.1.fa,public_SRR14722063_concoct_bin.10.fa,5571046,864999,0.17635757,0.17906521,0.8447331,31589493,31111827,0.17906521529577804,120
public_SRR14722208_metabat2_bin.1.fa,public_SRR14722208_metabat2_bin.1.fa,31104505,2296,0.9997647,0.9997647,0.9999262,31111827,31111827,0.999764655415447,120
public_SRR14722064_metabat2_bin.6.fa,public_SRR14722064_metabat2_bin.6.fa,28100247,440,0.9986853,0.9986853,0.9999843,28137239,28137239,0.9986853009991492,82
public_SRR14722065_metabat2_bin.6.fa,public_SRR14722065_metabat2_bin.6.fa,24526281,255,0.999791,0.999791,0.9999896,24531407,24531407,0.9997910433755389,86
public_SRR14722066_metabat2_bin.7.fa,public_SRR14722066_metabat2_bin.7.fa,23678076,6912,0.9998426,0.9998426,0.99970806,23681804,23681804,0.9998425795602396,108
public_SRR14722067_metabat2_bin.1.fa,public_SRR14722067_metabat2_bin.1.fa,30254533,75528,0.999752,0.999752,0.9975036,30262039,30262039,0.9997519664818355,154
public_SRR14722067_metabat2_bin.1.fa,public_SRR14722188_concoct_bin.30.fa,29235882,409788,0.64890426,0.966091,0.9859834,45054228,30262039,0.9660909497869592,154
public_SRR14722188_concoct_bin.30.fa,public_SRR14722067_metabat2_bin.1.fa,29282890,429068,0.96764433,0.64994764,0.9853475,30262039,45054228,0.9676443150443366,154
public_SRR14722188_concoct_bin.30.fa,public_SRR14722188_concoct_bin.30.fa,45040684,6380,0.9996994,0.9996994,0.9998584,45054228,45054228,0.9996993844839601,154
public_SRR14722067_metabat2_bin.8.fa,public_SRR14722067_metabat2_bin.8.fa,33067039,1910,0.99981844,0.99981844,0.99994224,33073044,33073044,0.9998184321951133,146
public_SRR14722072_concoct_merged.0.fa,public_SRR14722072_concoct_merged.0.fa,23914611,12036,0.9998429,0.9998429,0.9994967,23918369,23918369,0.9998428822634186,67
public_SRR14722078_concoct_bin.17.fa,public_SRR14722078_concoct_bin.17.fa,29281877,311,0.99984324,0.99984324,0.9999894,29286468,29286468,0.9998432381808554,117
public_SRR14722080_concoct_merged.0.fa,public_SRR14722080_concoct_merged.0.fa,18392298,26399,0.99967337,0.99967337,0.99856466,18398308,18398308,0.9996733395266565,92
public_SRR14722083_concoct_bin.1.fa,public_SRR14722083_concoct_bin.1.fa,24372920,27282,0.9994594,0.9994594,0.9988806,24386104,24386104,0.9994593642346478,25
public_SRR14722085_metabat2_bin.6.fa,public_SRR14722085_metabat2_bin.6.fa,27428655,656,0.9980573,0.9980573,0.9999761,27482044,27482044,0.9980573133497639,142
public_SRR14722085_metabat2_bin.6.fa,public_SRR14722221_metabat2_bin.2.fa,26716321,29228,0.9807017,0.97213733,0.998906,27242046,27482044,0.980701706472414,142
public_SRR14722221_metabat2_bin.2.fa,public_SRR14722085_metabat2_bin.6.fa,26695243,29258,0.97137034,0.97992796,0.998904,27482044,27242046,0.9799279760411534,142
public_SRR14722221_metabat2_bin.2.fa,public_SRR14722221_metabat2_bin.2.fa,27193218,298,0.9982076,0.9982076,0.99998903,27242046,27242046,0.9982076236124114,142
public_SRR14722086_metabat2_bin.14.fa,public_SRR14722086_metabat2_bin.14.fa,20381040,945,0.99968797,0.99968797,0.9999536,20387402,20387402,0.9996879445453619,89
public_SRR14722090_metabat2_bin.14.fa,public_SRR14722090_metabat2_bin.14.fa,20575050,230,0.996887,0.996887,0.9999888,20639300,20639300,0.9968870068267819,75
public_SRR14722109_metabat2_bin.1.fa,public_SRR14722109_metabat2_bin.1.fa,31872295,1005,0.99977875,0.99977875,0.99996847,31879348,31879348,0.9997787595906917,30
public_SRR14722112_metabat2_bin.8.fa,public_SRR14722112_metabat2_bin.8.fa,30274698,2064,0.99930966,0.99930966,0.9999318,30295613,30295613,0.999309636018918,52
public_SRR14722113_metabat2_bin.5.fa,public_SRR14722113_metabat2_bin.5.fa,28715607,2127,0.9996287,0.9996287,0.9999259,28726273,28726273,0.9996287022684773,53
public_SRR14722113_metabat2_bin.5.fa,public_SRR14722175_metabat2_bin.4.fa,23966452,68993,0.98041576,0.8343043,0.9971213,24445192,28726273,0.9804157807392145,53
public_SRR14722175_metabat2_bin.4.fa,public_SRR14722113_metabat2_bin.5.fa,23955189,66897,0.8339122,0.979955,0.9972074,28726273,24445192,0.9799550357387252,53
public_SRR14722175_metabat2_bin.4.fa,public_SRR14722175_metabat2_bin.4.fa,24439537,8198,0.9997687,0.9997687,0.99966455,24445192,24445192,0.9997686661655184,53
public_SRR14722116_metabat2_bin.5.fa,public_SRR14722116_metabat2_bin.5.fa,48811184,118152,0.9990145,0.9990145,0.9975794,48859335,48859335,0.9990144974343184,161
public_SRR14722116_metabat2_bin.5.fa,public_SRR14722120_metabat2_bin.4.fa,12375901,1669348,0.2960973,0.25329655,0.865113,41796735,48859335,0.2960973147782955,161
public_SRR14722120_metabat2_bin.4.fa,public_SRR14722116_metabat2_bin.5.fa,12393045,1673590,0.25364745,0.29650748,0.86495733,48859335,41796735,0.2965074903577995,161
public_SRR14722120_metabat2_bin.4.fa,public_SRR14722120_metabat2_bin.4.fa,41472661,201162,0.99224645,0.99224645,0.99514955,41796735,41796735,0.9922464278609322,161
public_SRR14722123_concoct_merged.0.fa,public_SRR14722123_concoct_merged.0.fa,20460054,157,0.9946372,0.9946372,0.9999923,20570369,20570369,0.9946371890557724,41
public_SRR14722125_metabat2_bin.9.fa,public_SRR14722125_metabat2_bin.9.fa,18195907,83,0.9946079,0.9946079,0.9999954,18294553,18294553,0.9946079032376467,103
public_SRR14722128_metabat2_bin.9.fa,public_SRR14722128_metabat2_bin.9.fa,30057067,1526,0.99959576,0.99959576,0.9999492,30069223,30069223,0.9995957328195677,152
public_SRR14722130_metabat2_bin.11.fa,public_SRR14722130_metabat2_bin.11.fa,20105024,7751,0.99985427,0.99985427,0.9996145,20107954,20107954,0.9998542865176636,54
